id,book_image_url,url_shape
8609,https://images.gr-assets.com/books/1388758271l/260042.jpg,"(475, 312, 3)"
8610,https://images.gr-assets.com/books/1260651282l/7312632.jpg,"(475, 318, 3)"
8611,https://images.gr-assets.com/books/1388281233l/205821.jpg,"(400, 299, 3)"
8612,https://images.gr-assets.com/books/1342860599l/15762657.jpg,"(166, 111, 3)"
8613,https://images.gr-assets.com/books/1312062880l/2933268.jpg,"(475, 300, 3)"
8614,https://images.gr-assets.com/books/1334345875l/12277322.jpg,"(475, 295, 3)"
8615,https://images.gr-assets.com/books/1328320008l/11555913.jpg,"(160, 126, 3)"
8616,https://images.gr-assets.com/books/1347289513l/842309.jpg,"(470, 318, 3)"
8617,https://images.gr-assets.com/books/1386924479l/11657.jpg,"(400, 259, 3)"
8618,https://images.gr-assets.com/books/1319977359l/1043247.jpg,"(400, 269, 3)"
8619,https://images.gr-assets.com/books/1364657067l/12329859.jpg,"(457, 318, 3)"
8620,https://images.gr-assets.com/books/1360650914l/15815600.jpg,"(180, 117, 3)"
8621,https://images.gr-assets.com/books/1369936694l/17999968.jpg,"(475, 296, 3)"
8622,https://images.gr-assets.com/books/1389230486l/186201.jpg,"(450, 297, 3)"
8623,https://images.gr-assets.com/books/1402494700l/22456224.jpg,"(475, 306, 3)"
8624,https://images.gr-assets.com/books/1204792230l/2959291.jpg,"(443, 318, 3)"
8625,https://images.gr-assets.com/books/1492763064l/33178384.jpg,"(475, 308, 3)"
8626,https://images.gr-assets.com/books/1344358182l/729032.jpg,"(475, 315, 3)"
8627,https://images.gr-assets.com/books/1328857555l/601205.jpg,"(448, 318, 3)"
8628,https://images.gr-assets.com/books/1320455069l/460120.jpg,"(475, 309, 3)"
8629,https://images.gr-assets.com/books/1359050337l/16130369.jpg,"(475, 313, 3)"
8630,https://images.gr-assets.com/books/1168566214l/34524.jpg,"(475, 317, 3)"
8631,https://images.gr-assets.com/books/1448026228l/27865362.jpg,"(368, 225, 3)"
8632,https://images.gr-assets.com/books/1503519125l/775987.jpg,"(343, 318, 3)"
8633,https://images.gr-assets.com/books/1386924178l/48717.jpg,"(475, 302, 3)"
8634,https://images.gr-assets.com/books/1436912662l/1003985.jpg,"(475, 313, 3)"
8635,https://images.gr-assets.com/books/1462814013l/29751398.jpg,"(475, 312, 3)"
8636,,
8637,https://images.gr-assets.com/books/1486317080l/292314.jpg,"(473, 318, 3)"
8638,https://images.gr-assets.com/books/1262962765l/7519379.jpg,"(475, 314, 3)"
8639,https://images.gr-assets.com/books/1388182856l/2871526.jpg,"(314, 202, 3)"
8640,https://images.gr-assets.com/books/1420211009l/5801406.jpg,"(500, 306, 3)"
8641,https://images.gr-assets.com/books/1440637767l/52184.jpg,"(400, 265, 3)"
8642,https://images.gr-assets.com/books/1311993157l/3972855.jpg,"(475, 314, 3)"
8643,https://images.gr-assets.com/books/1386921147l/80492.jpg,"(500, 426, 3)"
8644,https://images.gr-assets.com/books/1312060726l/3105537.jpg,"(475, 296, 3)"
8645,https://images.gr-assets.com/books/1392152461l/20617377.jpg,"(404, 318, 3)"
8646,https://images.gr-assets.com/books/1501306268l/35847912.jpg,"(400, 281, 3)"
8647,https://images.gr-assets.com/books/1208280310l/837188.jpg,"(195, 122, 3)"
8648,https://images.gr-assets.com/books/1415582764l/100800.jpg,"(377, 240, 3)"
8649,https://images.gr-assets.com/books/1408924489l/32419.jpg,"(475, 315, 3)"
8650,https://images.gr-assets.com/books/1368718973l/13091682.jpg,"(475, 288, 3)"
8651,https://images.gr-assets.com/books/1179767887l/953713.jpg,"(474, 318, 3)"
8652,https://images.gr-assets.com/books/1316109856l/12615137.jpg,"(150, 110, 3)"
8653,https://images.gr-assets.com/books/1401771973l/42955.jpg,"(466, 318, 3)"
8654,https://images.gr-assets.com/books/1429771326l/2729221.jpg,"(165, 100, 3)"
8655,https://images.gr-assets.com/books/1172087761l/137081.jpg,"(475, 289, 3)"
8656,https://images.gr-assets.com/books/1500480260l/15729392.jpg,"(452, 318, 3)"
8657,https://images.gr-assets.com/books/1277296759l/1272759.jpg,"(475, 297, 3)"
8658,https://images.gr-assets.com/books/1398325650l/17883918.jpg,"(475, 309, 3)"
8659,https://images.gr-assets.com/books/1286574193l/297841.jpg,"(160, 116, 3)"
8660,https://images.gr-assets.com/books/1394350819l/17260659.jpg,"(475, 311, 3)"
8661,,
8662,https://images.gr-assets.com/books/1263594190l/153819.jpg,"(475, 291, 3)"
8663,https://images.gr-assets.com/books/1327096008l/12717535.jpg,"(475, 287, 3)"
8664,https://images.gr-assets.com/books/1438266436l/827612.jpg,"(475, 306, 3)"
8665,https://images.gr-assets.com/books/1309281936l/43927.jpg,"(475, 298, 3)"
8666,https://images.gr-assets.com/books/1444601921l/25318833.jpg,"(475, 296, 3)"
8667,https://images.gr-assets.com/books/1360057601l/710750.jpg,"(475, 317, 3)"
8668,https://images.gr-assets.com/books/1231286583l/1158212.jpg,"(475, 314, 3)"
8669,https://images.gr-assets.com/books/1409681145l/568070.jpg,"(181, 128, 3)"
8670,https://images.gr-assets.com/books/1440092413l/8315872.jpg,"(475, 308, 3)"
8671,https://images.gr-assets.com/books/1482446197l/33547941.jpg,"(475, 318, 3)"
8672,https://images.gr-assets.com/books/1512329589l/36815945.jpg,"(475, 297, 3)"
8673,https://images.gr-assets.com/books/1378565615l/5497789.jpg,"(475, 295, 3)"
8674,https://images.gr-assets.com/books/1171714809l/115805.jpg,"(475, 316, 3)"
8675,,
8676,https://images.gr-assets.com/books/1418932183l/23620427.jpg,"(475, 293, 3)"
8677,https://images.gr-assets.com/books/1312018496l/2895492.jpg,"(125, 75, 3)"
8678,https://images.gr-assets.com/books/1387105544l/19476963.jpg,"(320, 228, 3)"
8679,https://images.gr-assets.com/books/1348994760l/4857538.jpg,"(458, 318, 3)"
8680,https://images.gr-assets.com/books/1411045025l/21859363.jpg,"(475, 312, 3)"
8681,https://images.gr-assets.com/books/1476933580l/6365996.jpg,"(475, 304, 3)"
8682,https://images.gr-assets.com/books/1372041596l/18079523.jpg,"(400, 266, 3)"
8683,https://images.gr-assets.com/books/1267047604l/2715056.jpg,"(475, 309, 3)"
8684,https://images.gr-assets.com/books/1421030762l/33767.jpg,"(171, 128, 3)"
8685,https://images.gr-assets.com/books/1441016648l/26035420.jpg,"(429, 318, 3)"
8686,https://images.gr-assets.com/books/1356459154l/2832015.jpg,"(475, 316, 3)"
8687,https://images.gr-assets.com/books/1256031264l/750693.jpg,"(400, 267, 3)"
8688,https://images.gr-assets.com/books/1319515431l/12955672.jpg,"(400, 284, 3)"
8689,https://images.gr-assets.com/books/1417295768l/17621449.jpg,"(357, 220, 3)"
8690,https://images.gr-assets.com/books/1524278089l/39904817.jpg,"(300, 212, 3)"
8691,https://images.gr-assets.com/books/1332704027l/1541570.jpg,"(400, 263, 3)"
8692,https://images.gr-assets.com/books/1348062825l/12702029.jpg,"(422, 283, 3)"
8693,https://images.gr-assets.com/books/1328990075l/407493.jpg,"(475, 297, 3)"
8694,https://images.gr-assets.com/books/1330275410l/13501282.jpg,"(475, 314, 3)"
8695,https://images.gr-assets.com/books/1439338800l/1220159.jpg,"(475, 314, 3)"
8696,https://images.gr-assets.com/books/1379394016l/18513789.jpg,"(475, 287, 3)"
8697,https://images.gr-assets.com/books/1317213750l/10783473.jpg,"(475, 312, 3)"
8698,https://images.gr-assets.com/books/1332816205l/335140.jpg,"(421, 318, 3)"
8699,https://images.gr-assets.com/books/1306342266l/11256624.jpg,"(350, 263, 3)"
8700,https://images.gr-assets.com/books/1387740656l/1527950.jpg,"(420, 318, 3)"
8701,https://images.gr-assets.com/books/1327296100l/231916.jpg,"(400, 274, 3)"
8702,https://images.gr-assets.com/books/1461627879l/30007826.jpg,"(475, 289, 3)"
8703,https://images.gr-assets.com/books/1316738586l/89969.jpg,"(475, 290, 3)"
8704,https://images.gr-assets.com/books/1388304382l/6091497.jpg,"(475, 316, 3)"
8705,https://images.gr-assets.com/books/1268528084l/688986.jpg,"(475, 316, 3)"
8706,https://images.gr-assets.com/books/1392091624l/473869.jpg,"(456, 318, 3)"
8707,https://images.gr-assets.com/books/1347615390l/3804289.jpg,"(449, 281, 3)"
8708,https://images.gr-assets.com/books/1388266442l/6777616.jpg,"(475, 316, 3)"
8709,https://images.gr-assets.com/books/1347503602l/6439984.jpg,"(475, 317, 3)"
8710,https://images.gr-assets.com/books/1390869381l/3985660.jpg,"(475, 297, 3)"
8711,https://images.gr-assets.com/books/1309201691l/885122.jpg,"(470, 318, 4)"
8712,https://images.gr-assets.com/books/1367929787l/16085517.jpg,"(475, 300, 3)"
8713,https://images.gr-assets.com/books/1347348166l/5501505.jpg,"(475, 309, 3)"
8714,https://images.gr-assets.com/books/1277440963l/7157612.jpg,"(475, 296, 3)"
8715,https://images.gr-assets.com/books/1465440733l/28225795.jpg,"(377, 318, 3)"
8716,https://images.gr-assets.com/books/1389186443l/18802141.jpg,"(475, 317, 3)"
8717,https://images.gr-assets.com/books/1348081705l/363336.jpg,"(400, 253, 3)"
8718,https://images.gr-assets.com/books/1400098528l/22088616.jpg,"(421, 300, 3)"
8719,https://images.gr-assets.com/books/1400899932l/11210761.jpg,"(475, 314, 3)"
8720,https://images.gr-assets.com/books/1327953982l/3763.jpg,"(194, 230, 3)"
8721,https://images.gr-assets.com/books/1172129304l/141757.jpg,"(400, 248, 3)"
8722,https://images.gr-assets.com/books/1375400860l/18275812.jpg,"(405, 250, 3)"
8723,,
8724,https://images.gr-assets.com/books/1389783140l/12680390.jpg,"(475, 276, 3)"
8725,https://images.gr-assets.com/books/1466274358l/30644891.jpg,"(464, 318, 3)"
8726,https://images.gr-assets.com/books/1349198977l/11538073.jpg,"(475, 312, 3)"
8727,https://images.gr-assets.com/books/1348582210l/2828595.jpg,"(452, 318, 3)"
8728,https://images.gr-assets.com/books/1388544986l/202130.jpg,"(475, 313, 3)"
8729,https://images.gr-assets.com/books/1323105529l/97126.jpg,"(375, 318, 3)"
8730,https://images.gr-assets.com/books/1517791260l/38350519.jpg,"(475, 317, 3)"
8731,https://images.gr-assets.com/books/1425868535l/190484.jpg,"(412, 318, 3)"
8732,https://images.gr-assets.com/books/1288961984l/198323.jpg,"(475, 289, 3)"
8733,https://images.gr-assets.com/books/1524162798l/34467031.jpg,"(475, 315, 3)"
8734,https://images.gr-assets.com/books/1388563995l/861058.jpg,"(474, 318, 3)"
8735,https://images.gr-assets.com/books/1386924957l/184003.jpg,"(272, 176, 3)"
8736,https://images.gr-assets.com/books/1407224945l/119790.jpg,"(475, 305, 3)"
8737,https://images.gr-assets.com/books/1436108934l/133240.jpg,"(400, 273, 3)"
8738,https://images.gr-assets.com/books/1388179386l/586451.jpg,"(475, 312, 3)"
8739,https://images.gr-assets.com/books/1328015023l/13158512.jpg,"(400, 267, 3)"
8740,https://images.gr-assets.com/books/1353665468l/16166074.jpg,"(475, 317, 3)"
8741,https://images.gr-assets.com/books/1331613933l/7204902.jpg,"(357, 220, 3)"
8742,https://images.gr-assets.com/books/1387302364l/667488.jpg,"(475, 316, 3)"
8743,https://images.gr-assets.com/books/1439433350l/2422554.jpg,"(475, 323, 3)"
8744,https://images.gr-assets.com/books/1383168626l/18651945.jpg,"(475, 295, 3)"
8745,https://images.gr-assets.com/books/1339847018l/313277.jpg,"(318, 200, 3)"
8746,https://images.gr-assets.com/books/1490973062l/1219954.jpg,"(300, 200, 3)"
8747,https://images.gr-assets.com/books/1376730892l/18080889.jpg,"(475, 306, 3)"
8748,https://images.gr-assets.com/books/1388240813l/255799.jpg,"(475, 308, 3)"
8749,https://images.gr-assets.com/books/1365583787l/595974.jpg,"(475, 286, 3)"
8750,https://images.gr-assets.com/books/1471854952l/18000991.jpg,"(323, 200, 3)"
8751,https://images.gr-assets.com/books/1330952316l/12788665.jpg,"(475, 314, 3)"
8752,https://images.gr-assets.com/books/1239733535l/6398450.jpg,"(475, 303, 3)"
8753,https://images.gr-assets.com/books/1429497319l/77504.jpg,"(475, 317, 3)"
8754,https://images.gr-assets.com/books/1363575595l/16055475.jpg,"(327, 199, 3)"
8755,https://images.gr-assets.com/books/1388187788l/66683.jpg,"(250, 168, 3)"
8756,https://images.gr-assets.com/books/1172804775l/219727.jpg,"(500, 306, 3)"
8757,https://images.gr-assets.com/books/1481744891l/33387751.jpg,"(475, 315, 3)"
8758,https://images.gr-assets.com/books/1211944169l/521123.jpg,"(451, 300, 3)"
8759,https://images.gr-assets.com/books/1388446239l/82765.jpg,"(475, 318, 3)"
8760,https://images.gr-assets.com/books/1267424051l/7356477.jpg,"(475, 300, 3)"
8761,https://images.gr-assets.com/books/1188463280l/1795912.jpg,"(400, 269, 3)"
8762,https://images.gr-assets.com/books/1408469696l/1162714.jpg,"(376, 237, 3)"
8763,https://images.gr-assets.com/books/1388196975l/1562.jpg,"(400, 254, 3)"
8764,https://images.gr-assets.com/books/1380683854l/18554923.jpg,"(475, 318, 3)"
8765,https://images.gr-assets.com/books/1419212687l/265416.jpg,"(280, 181, 3)"
8766,https://images.gr-assets.com/books/1432200360l/25574495.jpg,"(475, 302, 3)"
8767,https://images.gr-assets.com/books/1467947214l/17262159.jpg,"(475, 306, 3)"
8768,https://images.gr-assets.com/books/1297087614l/10407213.jpg,"(475, 314, 3)"
8769,https://images.gr-assets.com/books/1395464875l/21527802.jpg,"(475, 289, 3)"
8770,https://images.gr-assets.com/books/1347798155l/1949780.jpg,"(470, 318, 3)"
8771,https://images.gr-assets.com/books/1436990510l/25059548.jpg,"(475, 317, 3)"
8772,https://images.gr-assets.com/books/1386210442l/6192165.jpg,"(400, 260, 3)"
8773,https://images.gr-assets.com/books/1174102435l/362199.jpg,"(290, 173, 3)"
8774,https://images.gr-assets.com/books/1354577178l/9692475.jpg,"(475, 310, 3)"
8775,https://images.gr-assets.com/books/1273902927l/8204809.jpg,"(424, 318, 3)"
8776,https://images.gr-assets.com/books/1333273075l/9666705.jpg,"(475, 317, 3)"
8777,https://images.gr-assets.com/books/1314983138l/12497203.jpg,"(475, 295, 3)"
8778,https://images.gr-assets.com/books/1375470411l/1191257.jpg,"(475, 307, 3)"
8779,,
8780,https://images.gr-assets.com/books/1479859792l/19523941.jpg,"(475, 309, 3)"
8781,https://images.gr-assets.com/books/1360571643l/11946687.jpg,"(269, 187, 3)"
8782,https://images.gr-assets.com/books/1481631700l/33371681.jpg,"(475, 317, 3)"
8783,https://images.gr-assets.com/books/1421009932l/965343.jpg,"(475, 313, 3)"
8784,https://images.gr-assets.com/books/1300121423l/10789766.jpg,"(450, 299, 3)"
8785,https://images.gr-assets.com/books/1441638504l/1292495.jpg,"(474, 318, 3)"
8786,https://images.gr-assets.com/books/1362532201l/17250818.jpg,"(475, 328, 3)"
8787,https://images.gr-assets.com/books/1416325271l/23582736.jpg,"(450, 289, 3)"
8788,https://images.gr-assets.com/books/1367963907l/9711565.jpg,"(475, 316, 3)"
8789,https://images.gr-assets.com/books/1388297804l/503536.jpg,"(400, 267, 3)"
8790,https://images.gr-assets.com/books/1340830355l/13529208.jpg,"(475, 290, 3)"
8791,https://images.gr-assets.com/books/1370817039l/15723625.jpg,"(474, 318, 3)"
8792,https://images.gr-assets.com/books/1391967545l/474111.jpg,"(475, 315, 3)"
8793,https://images.gr-assets.com/books/1328034299l/48741.jpg,"(400, 267, 3)"
8794,https://images.gr-assets.com/books/1410698241l/23209889.jpg,"(400, 265, 3)"
8795,https://images.gr-assets.com/books/1524853452l/5058.jpg,"(369, 240, 3)"
8796,https://images.gr-assets.com/books/1320393059l/7290754.jpg,"(475, 316, 3)"
8797,https://images.gr-assets.com/books/1344291253l/10726285.jpg,"(475, 312, 3)"
8798,https://images.gr-assets.com/books/1172203755l/149704.jpg,"(475, 309, 3)"
8799,https://images.gr-assets.com/books/1388920769l/5024334.jpg,"(160, 107, 3)"
8800,https://images.gr-assets.com/books/1312014416l/1450056.jpg,"(475, 302, 3)"
8801,https://images.gr-assets.com/books/1365512079l/17373178.jpg,"(475, 305, 3)"
8802,https://images.gr-assets.com/books/1455501912l/29088181.jpg,"(346, 220, 3)"
8803,https://images.gr-assets.com/books/1440196927l/2200913.jpg,"(463, 318, 3)"
8804,https://images.gr-assets.com/books/1439829573l/25235234.jpg,"(200, 134, 3)"
8805,https://images.gr-assets.com/books/1276266358l/8436953.jpg,"(475, 300, 3)"
8806,https://images.gr-assets.com/books/1404422820l/18759199.jpg,"(475, 317, 3)"
8807,https://images.gr-assets.com/books/1347498483l/1144121.jpg,"(462, 318, 3)"
8808,https://images.gr-assets.com/books/1388607713l/617811.jpg,"(400, 309, 3)"
8809,https://images.gr-assets.com/books/1357648959l/15810848.jpg,"(327, 199, 3)"
8810,https://images.gr-assets.com/books/1200340881l/73809.jpg,"(400, 260, 3)"
8811,https://images.gr-assets.com/books/1309210198l/394841.jpg,"(417, 279, 3)"
8812,https://images.gr-assets.com/books/1455316380l/28955263.jpg,"(475, 276, 3)"
8813,https://images.gr-assets.com/books/1390095824l/20573324.jpg,"(475, 307, 3)"
8814,https://images.gr-assets.com/books/1388197331l/60291.jpg,"(400, 267, 3)"
8815,https://images.gr-assets.com/books/1394997481l/19161855.jpg,"(290, 200, 3)"
8816,https://images.gr-assets.com/books/1309638982l/11927521.jpg,"(300, 195, 3)"
8817,https://images.gr-assets.com/books/1328874376l/92575.jpg,"(448, 318, 3)"
8818,https://images.gr-assets.com/books/1425683396l/25087746.jpg,"(475, 317, 3)"
8819,https://images.gr-assets.com/books/1343073594l/15766836.jpg,"(475, 294, 3)"
8820,,
8821,https://images.gr-assets.com/books/1328743807l/7224584.jpg,"(475, 313, 3)"
8822,https://images.gr-assets.com/books/1356126811l/17160625.jpg,"(475, 316, 3)"
8823,https://images.gr-assets.com/books/1369821008l/6161568.jpg,"(500, 335, 3)"
8824,https://images.gr-assets.com/books/1347968106l/11290671.jpg,"(400, 264, 3)"
8825,https://images.gr-assets.com/books/1348042796l/12488384.jpg,"(400, 239, 3)"
8826,https://images.gr-assets.com/books/1347756396l/124820.jpg,"(475, 313, 3)"
8827,https://images.gr-assets.com/books/1344270038l/7146050.jpg,"(475, 314, 3)"
8828,https://images.gr-assets.com/books/1388452806l/1188297.jpg,"(475, 302, 3)"
8829,https://images.gr-assets.com/books/1441142219l/26158906.jpg,"(475, 304, 3)"
8830,https://images.gr-assets.com/books/1266601540l/7626278.jpg,"(400, 260, 3)"
8831,https://images.gr-assets.com/books/1377496658l/18375119.jpg,"(475, 297, 3)"
8832,https://images.gr-assets.com/books/1373054496l/20739.jpg,"(475, 289, 3)"
8833,https://images.gr-assets.com/books/1464093590l/1763363.jpg,"(475, 316, 3)"
8834,https://images.gr-assets.com/books/1348108524l/16035496.jpg,"(475, 317, 3)"
8835,https://images.gr-assets.com/books/1404753636l/22587069.jpg,"(475, 269, 3)"
8836,https://images.gr-assets.com/books/1349489864l/11324331.jpg,"(320, 240, 3)"
8837,https://images.gr-assets.com/books/1348616789l/1404813.jpg,"(240, 150, 3)"
8838,https://images.gr-assets.com/books/1390103686l/48722.jpg,"(475, 317, 3)"
8839,https://images.gr-assets.com/books/1371744467l/13409664.jpg,"(140, 101, 3)"
8840,https://images.gr-assets.com/books/1327652831l/38990.jpg,"(400, 266, 3)"
8841,https://images.gr-assets.com/books/1461427890l/29983622.jpg,"(475, 315, 3)"
8842,https://images.gr-assets.com/books/1371140732l/7706970.jpg,"(500, 325, 3)"
8843,https://images.gr-assets.com/books/1403129490l/22535489.jpg,"(465, 318, 3)"
8844,https://images.gr-assets.com/books/1347431373l/311909.jpg,"(475, 316, 3)"
8845,https://images.gr-assets.com/books/1386217057l/19197225.jpg,"(144, 108, 3)"
8846,https://images.gr-assets.com/books/1168050301l/30007.jpg,"(475, 309, 3)"
8847,https://images.gr-assets.com/books/1340028772l/15711196.jpg,"(475, 300, 3)"
8848,https://images.gr-assets.com/books/1296111248l/2619732.jpg,"(475, 317, 3)"
8849,https://images.gr-assets.com/books/1456601096l/1243310.jpg,"(475, 297, 3)"
8850,https://images.gr-assets.com/books/1338708880l/14760370.jpg,"(400, 242, 3)"
8851,https://images.gr-assets.com/books/1435559924l/19908.jpg,"(475, 312, 3)"
8852,https://images.gr-assets.com/books/1421878780l/162326.jpg,"(400, 250, 3)"
8853,https://images.gr-assets.com/books/1334959036l/13610518.jpg,"(475, 271, 3)"
8854,https://images.gr-assets.com/books/1298318311l/317375.jpg,"(475, 291, 3)"
8855,https://images.gr-assets.com/books/1386925313l/64701.jpg,"(475, 314, 3)"
8856,https://images.gr-assets.com/books/1182798944l/1330814.jpg,"(475, 317, 3)"
8857,https://images.gr-assets.com/books/1415584547l/1047113.jpg,"(475, 286, 3)"
8858,https://images.gr-assets.com/books/1318064762l/12824229.jpg,"(400, 284, 3)"
8859,https://images.gr-assets.com/books/1176027060l/585134.jpg,"(475, 317, 3)"
8860,https://images.gr-assets.com/books/1407992254l/22845021.jpg,"(475, 309, 3)"
8861,https://images.gr-assets.com/books/1462354726l/27881732.jpg,"(400, 253, 3)"
8862,https://images.gr-assets.com/books/1315034285l/12353560.jpg,"(451, 300, 3)"
8863,https://images.gr-assets.com/books/1266633951l/6966343.jpg,"(469, 316, 3)"
8864,https://images.gr-assets.com/books/1482921846l/31111142.jpg,"(324, 216, 3)"
8865,https://images.gr-assets.com/books/1354837444l/16217841.jpg,"(339, 275, 3)"
8866,https://images.gr-assets.com/books/1327189568l/13419938.jpg,"(475, 317, 3)"
8867,https://images.gr-assets.com/books/1527405895l/206682.jpg,"(278, 180, 3)"
8868,https://images.gr-assets.com/books/1347665817l/918725.jpg,"(300, 190, 3)"
8869,https://images.gr-assets.com/books/1171423592l/98658.jpg,"(475, 318, 3)"
8870,https://images.gr-assets.com/books/1390339455l/20613439.jpg,"(194, 128, 3)"
8871,https://images.gr-assets.com/books/1388663492l/16220.jpg,"(475, 316, 3)"
8872,https://images.gr-assets.com/books/1405552454l/6734558.jpg,"(500, 310, 3)"
8873,https://images.gr-assets.com/books/1317064824l/538379.jpg,"(475, 287, 3)"
8874,https://images.gr-assets.com/books/1340101197l/9692914.jpg,"(400, 259, 3)"
8875,https://images.gr-assets.com/books/1469911306l/18743272.jpg,"(475, 313, 3)"
8876,https://images.gr-assets.com/books/1347608123l/6477793.jpg,"(431, 318, 3)"
8877,https://images.gr-assets.com/books/1349036321l/4328865.jpg,"(475, 317, 3)"
8878,https://images.gr-assets.com/books/1383895558l/18684874.jpg,"(475, 311, 3)"
8879,https://images.gr-assets.com/books/1424656958l/24998478.jpg,"(475, 307, 3)"
8880,https://images.gr-assets.com/books/1332507524l/9893701.jpg,"(445, 318, 3)"
8881,https://images.gr-assets.com/books/1425340905l/23700870.jpg,"(400, 266, 3)"
8882,https://images.gr-assets.com/books/1380221889l/18588344.jpg,"(475, 289, 3)"
8883,https://images.gr-assets.com/books/1441732970l/1054845.jpg,"(280, 186, 3)"
8884,https://images.gr-assets.com/books/1306909760l/10318844.jpg,"(200, 127, 3)"
8885,https://images.gr-assets.com/books/1348619118l/7737834.jpg,"(458, 318, 3)"
8886,https://images.gr-assets.com/books/1406967971l/22852456.jpg,"(473, 318, 3)"
8887,https://images.gr-assets.com/books/1470238554l/27015399.jpg,"(464, 318, 3)"
8888,https://images.gr-assets.com/books/1445858526l/26020008.jpg,"(469, 318, 3)"
8889,https://images.gr-assets.com/books/1358607468l/17260024.jpg,"(400, 267, 3)"
8890,https://images.gr-assets.com/books/1336173150l/7312149.jpg,"(400, 249, 3)"
8891,https://images.gr-assets.com/books/1350053082l/16082287.jpg,"(475, 305, 3)"
8892,https://images.gr-assets.com/books/1328766146l/27628.jpg,"(463, 300, 3)"
8893,,
8894,https://images.gr-assets.com/books/1347380653l/9766063.jpg,"(475, 313, 3)"
8895,https://images.gr-assets.com/books/1424369518l/28735.jpg,"(500, 324, 3)"
8896,https://images.gr-assets.com/books/1442461162l/6693012.jpg,"(470, 318, 3)"
8897,https://images.gr-assets.com/books/1452933367l/27434295.jpg,"(445, 318, 3)"
8898,https://images.gr-assets.com/books/1167856527l/26921.jpg,"(475, 312, 3)"
8899,https://images.gr-assets.com/books/1393024651l/20882823.jpg,"(140, 87, 3)"
8900,https://images.gr-assets.com/books/1211556883l/3074734.jpg,"(475, 317, 3)"
8901,https://images.gr-assets.com/books/1386924444l/69094.jpg,"(475, 283, 3)"
8902,https://images.gr-assets.com/books/1340970015l/5171894.jpg,"(475, 312, 3)"
8903,https://images.gr-assets.com/books/1349153355l/13115184.jpg,"(400, 261, 3)"
8904,https://images.gr-assets.com/books/1419836981l/22237681.jpg,"(400, 243, 3)"
8905,https://images.gr-assets.com/books/1328766402l/8560221.jpg,"(400, 254, 3)"
8906,https://images.gr-assets.com/books/1399772267l/62151.jpg,"(475, 308, 3)"
8907,https://images.gr-assets.com/books/1337790419l/13589139.jpg,"(400, 291, 3)"
8908,https://images.gr-assets.com/books/1346020460l/13412018.jpg,"(475, 302, 3)"
8909,https://images.gr-assets.com/books/1348289269l/330643.jpg,"(400, 262, 3)"
8910,https://images.gr-assets.com/books/1359385511l/661283.jpg,"(475, 317, 3)"
8911,https://images.gr-assets.com/books/1182447024l/1276594.jpg,"(470, 318, 3)"
8912,https://images.gr-assets.com/books/1387710760l/872789.jpg,"(475, 312, 3)"
8913,https://images.gr-assets.com/books/1347348852l/7943799.jpg,"(400, 265, 3)"
8914,https://images.gr-assets.com/books/1396310436l/2884065.jpg,"(400, 267, 3)"
8915,https://images.gr-assets.com/books/1344670655l/1556093.jpg,"(318, 318, 3)"
8916,https://images.gr-assets.com/books/1174342700l/383514.jpg,"(500, 318, 3)"
8917,https://images.gr-assets.com/books/1384242853l/18782501.jpg,"(475, 317, 3)"
8918,https://images.gr-assets.com/books/1347513933l/2986286.jpg,"(475, 317, 3)"
8919,https://images.gr-assets.com/books/1512318110l/36808347.jpg,"(400, 260, 3)"
8920,https://images.gr-assets.com/books/1394280524l/9481823.jpg,"(448, 318, 3)"
8921,https://images.gr-assets.com/books/1442357545l/50937.jpg,"(200, 132, 3)"
8922,https://images.gr-assets.com/books/1393958809l/20981513.jpg,"(475, 301, 3)"
8923,https://images.gr-assets.com/books/1356139141l/17133354.jpg,"(300, 204, 3)"
8924,https://images.gr-assets.com/books/1175963891l/577754.jpg,"(475, 315)"
8925,https://images.gr-assets.com/books/1308958448l/156775.jpg,"(475, 316, 3)"
8926,https://images.gr-assets.com/books/1348858865l/1105476.jpg,"(190, 127, 3)"
8927,https://images.gr-assets.com/books/1353728127l/16167541.jpg,"(400, 298, 3)"
8928,https://images.gr-assets.com/books/1327997229l/2163164.jpg,"(475, 316, 3)"
8929,https://images.gr-assets.com/books/1364093671l/17671114.jpg,"(475, 316, 3)"
8930,https://images.gr-assets.com/books/1328310848l/8163356.jpg,"(473, 318, 3)"
8931,https://images.gr-assets.com/books/1349808160l/16077386.jpg,"(475, 317, 3)"
8932,https://images.gr-assets.com/books/1403183182l/15667.jpg,"(475, 317, 3)"
8933,https://images.gr-assets.com/books/1258955373l/6545740.jpg,"(400, 268, 3)"
8934,https://images.gr-assets.com/books/1322862072l/825419.jpg,"(400, 265, 3)"
8935,https://images.gr-assets.com/books/1374000120l/288501.jpg,"(398, 318, 4)"
8936,https://images.gr-assets.com/books/1358363762l/17254348.jpg,"(475, 295, 3)"
8937,https://images.gr-assets.com/books/1347555003l/479561.jpg,"(400, 266, 3)"
8938,https://images.gr-assets.com/books/1394265636l/9315358.jpg,"(400, 269, 3)"
8939,https://images.gr-assets.com/books/1430679227l/25296980.jpg,"(140, 84, 3)"
8940,https://images.gr-assets.com/books/1388183733l/41688.jpg,"(474, 318, 3)"
8941,https://images.gr-assets.com/books/1174372717l/390085.jpg,"(500, 294, 3)"
8942,https://images.gr-assets.com/books/1388532501l/186937.jpg,"(475, 311, 3)"
